studentId,subjectCode,date,status
23891A3304,AIDS101PC,2024-05-14,present
23891A3304,AIDS101PC,2024-05-15,present
23891A3304,AIDS201PC,2024-05-01,present
23891A3304,AIDS201PC,2024-05-02,present
23891A3304,AIDS201PC,2024-05-03,present
23891A3304,AIDS201PC,2024-05-06,absent
23891A3304,AIDS201PC,2024-05-07,present
23891A3304,AIDS201PC,2024-05-08,present
23891A3304,AIDS201PC,2024-05-09,absent
23891A3304,AIDS201PC,2024-05-10,present
23891A3304,AIDS201PC,2024-05-13,present
23891A3304,AIDS201PC,2024-05-14,absent
23891A3304,AIDS201PC,2024-05-15,present
23891A3304,AIDS301PC,2024-05-01,present
23891A3304,AIDS301PC,2024-05-02,absent
23891A3304,AIDS301PC,2024-05-03,present
23891A3304,AIDS301PC,2024-05-06,absent
23891A3304,AIDS301PC,2024-05-07,present
23891A3304,AIDS301PC,2024-05-08,present
23891A3304,AIDS301PC,2024-05-09,absent
23891A3304,AIDS301PC,2024-05-10,present
23891A3304,AIDS301PC,2024-05-13,absent
23891A3304,AIDS301PC,2024-05-14,absent
23891A3304,AIDS301PC,2024-05-15,present
23891A3304,AIDS401PC,2024-05-01,present
23891A3304,AIDS401PC,2024-05-02,present
23891A3304,AIDS401PC,2024-05-03,absent
23891A3304,AIDS401PC,2024-05-06,present
23891A3304,AIDS401PC,2024-05-07,absent
23891A3304,AIDS401PC,2024-05-08,present
23891A3304,AIDS401PC,2024-05-09,present
23891A3304,AIDS401PC,2024-05-10,present
23891A3304,AIDS401PC,2024-05-13,absent
23891A3304,AIDS401PC,2024-05-14,absent
23891A3304,AIDS401PC,2024-05-15,absent
23891A3305,AIDS101PC,2024-05-01,present
23891A3305,AIDS101PC,2024-05-02,present
23891A3305,AIDS101PC,2024-05-03,present
23891A3305,AIDS101PC,2024-05-06,present
23891A3305,AIDS101PC,2024-05-07,present
23891A3305,AIDS101PC,2024-05-08,present
23891A3305,AIDS101PC,2024-05-09,absent
23891A3305,AIDS101PC,2024-05-10,present
23891A3305,AIDS101PC,2024-05-13,absent
23891A3305,AIDS101PC,2024-05-14,present
23891A3305,AIDS101PC,2024-05-15,absent
23891A3305,AIDS201PC,2024-05-01,absent
23891A3305,AIDS201PC,2024-05-02,present
23891A3305,AIDS201PC,2024-05-03,absent
23891A3305,AIDS201PC,2024-05-06,present
23891A3305,AIDS201PC,2024-05-07,absent
23891A3305,AIDS201PC,2024-05-08,absent
23891A3305,AIDS201PC,2024-05-09,absent
23891A3305,AIDS201PC,2024-05-10,present
23891A3305,AIDS201PC,2024-05-13,present
23891A3305,AIDS201PC,2024-05-14,absent
23891A3305,AIDS201PC,2024-05-15,present
23891A3305,AIDS301PC,2024-05-01,absent
23891A3305,AIDS301PC,2024-05-02,present
23891A3305,AIDS301PC,2024-05-03,present
23891A3305,AIDS301PC,2024-05-06,present
23891A3305,AIDS301PC,2024-05-07,absent
23891A3305,AIDS301PC,2024-05-08,present
23891A3305,AIDS301PC,2024-05-09,present
23891A3305,AIDS301PC,2024-05-10,present
23891A3305,AIDS301PC,2024-05-13,present
23891A3305,AIDS301PC,2024-05-14,absent
23891A3305,AIDS301PC,2024-05-15,present
23891A3305,AIDS401PC,2024-05-01,present
23891A3305,AIDS401PC,2024-05-02,present
23891A3305,AIDS401PC,2024-05-03,absent
23891A3305,AIDS401PC,2024-05-06,present
23891A3305,AIDS401PC,2024-05-07,present
23891A3305,AIDS401PC,2024-05-08,absent
23891A3305,AIDS401PC,2024-05-09,absent
23891A3305,AIDS401PC,2024-05-10,present
23891A3305,AIDS401PC,2024-05-13,present
23891A3305,AIDS401PC,2024-05-14,absent
23891A3305,AIDS401PC,2024-05-15,present
23891A3501,AIML101PC,2024-05-01,absent
23891A3501,AIML101PC,2024-05-02,absent
23891A3501,AIML101PC,2024-05-03,present
23891A3501,AIML101PC,2024-05-06,present
23891A3501,AIML101PC,2024-05-07,present
23891A3501,AIML101PC,2024-05-08,absent
23891A3501,AIML101PC,2024-05-09,present
23891A3501,AIML101PC,2024-05-10,present
23891A3501,AIML101PC,2024-05-13,present
23891A3501,AIML101PC,2024-05-14,present
23891A3501,AIML101PC,2024-05-15,present
23891A3501,AIML201PC,2024-05-01,absent
23891A3501,AIML201PC,2024-05-02,present
23891A3501,AIML201PC,2024-05-03,present
23891A3501,AIML201PC,2024-05-06,absent
23891A3501,AIML201PC,2024-05-07,absent
23891A3501,AIML201PC,2024-05-08,present
23891A3501,AIML201PC,2024-05-09,present
23891A3501,AIML201PC,2024-05-10,absent
23891A3501,AIML201PC,2024-05-13,present
23891A3501,AIML201PC,2024-05-14,present
23891A3501,AIML201PC,2024-05-15,present
23891A3501,AIML301PC,2024-05-01,absent
23891A3501,AIML301PC,2024-05-02,present
23891A3501,AIML301PC,2024-05-03,present
23891A3501,AIML301PC,2024-05-06,absent
23891A3501,AIML301PC,2024-05-07,absent
23891A3501,AIML301PC,2024-05-08,absent
23891A3501,AIML301PC,2024-05-09,present
23891A3501,AIML301PC,2024-05-10,present
23891A3501,AIML301PC,2024-05-13,present
23891A3501,AIML301PC,2024-05-14,absent
23891A3501,AIML301PC,2024-05-15,present
23891A3501,AIML401PC,2024-05-01,present
23891A3501,AIML401PC,2024-05-02,absent
23891A3501,AIML401PC,2024-05-03,absent
23891A3501,AIML401PC,2024-05-06,present
23891A3501,AIML401PC,2024-05-07,absent
23891A3501,AIML401PC,2024-05-08,present
23891A3501,AIML401PC,2024-05-09,absent
23891A3501,AIML401PC,2024-05-10,present
23891A3501,AIML401PC,2024-05-13,present
23891A3501,AIML401PC,2024-05-14,absent
23891A3501,AIML401PC,2024-05-15,absent
23891A3502,AIML101PC,2024-05-01,present
23891A3502,AIML101PC,2024-05-02,present
23891A3502,AIML101PC,2024-05-03,present
23891A3502,AIML101PC,2024-05-06,present
23891A3502,AIML101PC,2024-05-07,present
23891A3502,AIML101PC,2024-05-08,present
23891A3502,AIML101PC,2024-05-09,present
23891A3502,AIML101PC,2024-05-10,present
23891A3502,AIML101PC,2024-05-13,present
23891A3502,AIML101PC,2024-05-14,present
23891A3502,AIML101PC,2024-05-15,present
23891A3502,AIML201PC,2024-05-01,present
23891A3502,AIML201PC,2024-05-02,present
23891A3502,AIML201PC,2024-05-03,present
23891A3502,AIML201PC,2024-05-06,present
23891A3502,AIML201PC,2024-05-07,present
23891A3502,AIML201PC,2024-05-08,present
23891A3502,AIML201PC,2024-05-09,present
23891A3502,AIML201PC,2024-05-10,present
23891A3502,AIML201PC,2024-05-13,present
23891A3502,AIML201PC,2024-05-14,present
23891A3502,AIML201PC,2024-05-15,present
23891A3502,AIML301PC,2024-05-01,present
23891A3502,AIML301PC,2024-05-02,present
23891A3502,AIML301PC,2024-05-03,present
23891A3502,AIML301PC,2024-05-06,absent
23891A3502,AIML301PC,2024-05-07,present
23891A3502,AIML301PC,2024-05-08,present
23891A3502,AIML301PC,2024-05-09,present
23891A3502,AIML301PC,2024-05-10,absent
23891A3502,AIML301PC,2024-05-13,absent
23891A3502,AIML301PC,2024-05-14,present
23891A3502,AIML301PC,2024-05-15,present
23891A3502,AIML401PC,2024-05-01,present
23891A3502,AIML401PC,2024-05-02,present
23891A3502,AIML401PC,2024-05-03,present
23891A3502,AIML401PC,2024-05-06,present
23891A3502,AIML401PC,2024-05-07,present
23891A3502,AIML401PC,2024-05-08,present
23891A3502,AIML401PC,2024-05-09,present
23891A3502,AIML401PC,2024-05-10,present
23891A3502,AIML401PC,2024-05-13,present
23891A3502,AIML401PC,2024-05-14,present
23891A3502,AIML401PC,2024-05-15,present
23891A3503,AIML101PC,2024-05-01,present
23891A3503,AIML101PC,2024-05-02,present
23891A3503,AIML101PC,2024-05-03,present
23891A3503,AIML101PC,2024-05-06,present
23891A3503,AIML101PC,2024-05-07,absent
23891A3503,AIML101PC,2024-05-08,present
23891A3503,AIML101PC,2024-05-09,present
23891A3503,AIML101PC,2024-05-10,absent
23891A3503,AIML101PC,2024-05-13,present
23891A3503,AIML101PC,2024-05-14,present
23891A3503,AIML101PC,2024-05-15,present
23891A3503,AIML201PC,2024-05-01,present
23891A3503,AIML201PC,2024-05-02,present
23891A3503,AIML201PC,2024-05-03,present
23891A3503,AIML201PC,2024-05-06,present
23891A3503,AIML201PC,2024-05-07,present
23891A3503,AIML201PC,2024-05-08,present
23891A3503,AIML201PC,2024-05-09,present
23891A3503,AIML201PC,2024-05-10,present
23891A3503,AIML201PC,2024-05-13,present
23891A3503,AIML201PC,2024-05-14,absent
23891A3503,AIML201PC,2024-05-15,present
23891A3503,AIML301PC,2024-05-01,present
23891A3503,AIML301PC,2024-05-02,present
23891A3503,AIML301PC,2024-05-03,present
23891A3503,AIML301PC,2024-05-06,present
23891A3503,AIML301PC,2024-05-07,present
23891A3503,AIML301PC,2024-05-08,absent
23891A3503,AIML301PC,2024-05-09,absent
23891A3503,AIML301PC,2024-05-10,present
23891A3503,AIML301PC,2024-05-13,present
23891A3503,AIML301PC,2024-05-14,present
23891A3503,AIML301PC,2024-05-15,absent
23891A3503,AIML401PC,2024-05-01,absent
23891A3503,AIML401PC,2024-05-02,absent
23891A3503,AIML401PC,2024-05-03,present
23891A3503,AIML401PC,2024-05-06,present
23891A3503,AIML401PC,2024-05-07,present
23891A3503,AIML401PC,2024-05-08,present
23891A3503,AIML401PC,2024-05-09,present
23891A3503,AIML401PC,2024-05-10,present
23891A3503,AIML401PC,2024-05-13,present
23891A3503,AIML401PC,2024-05-14,present
23891A3503,AIML401PC,2024-05-15,absent
23891A3504,AIML101PC,2024-05-01,present
23891A3504,AIML101PC,2024-05-02,absent
23891A3504,AIML101PC,2024-05-03,present
23891A3504,AIML101PC,2024-05-06,present
23891A3504,AIML101PC,2024-05-07,present
23891A3504,AIML101PC,2024-05-08,absent
23891A3504,AIML101PC,2024-05-09,absent
23891A3504,AIML101PC,2024-05-10,absent
23891A3504,AIML101PC,2024-05-13,present
23891A3504,AIML101PC,2024-05-14,absent
23891A3504,AIML101PC,2024-05-15,present
23891A3504,AIML201PC,2024-05-01,present
23891A3504,AIML201PC,2024-05-02,present
23891A3504,AIML201PC,2024-05-03,present
23891A3504,AIML201PC,2024-05-06,absent
23891A3504,AIML201PC,2024-05-07,absent
23891A3504,AIML201PC,2024-05-08,present
23891A3504,AIML201PC,2024-05-09,absent
23891A3504,AIML201PC,2024-05-10,present
23891A3504,AIML201PC,2024-05-13,present
23891A3504,AIML201PC,2024-05-14,absent
23891A3504,AIML201PC,2024-05-15,present
23891A3504,AIML301PC,2024-05-01,absent
23891A3504,AIML301PC,2024-05-02,present
23891A3504,AIML301PC,2024-05-03,present
23891A3504,AIML301PC,2024-05-06,present
23891A3504,AIML301PC,2024-05-07,absent
23891A3504,AIML301PC,2024-05-08,present
23891A3504,AIML301PC,2024-05-09,absent
23891A3504,AIML301PC,2024-05-10,present
23891A3504,AIML301PC,2024-05-13,present
23891A3504,AIML301PC,2024-05-14,absent
23891A3504,AIML301PC,2024-05-15,present
23891A3504,AIML401PC,2024-05-01,present
23891A3504,AIML401PC,2024-05-02,present
23891A3504,AIML401PC,2024-05-03,absent
23891A3504,AIML401PC,2024-05-06,absent
23891A3504,AIML401PC,2024-05-07,present
23891A3504,AIML401PC,2024-05-08,present
23891A3504,AIML401PC,2024-05-09,absent
23891A3504,AIML401PC,2024-05-10,absent
23891A3504,AIML401PC,2024-05-13,absent
23891A3504,AIML401PC,2024-05-14,absent
23891A3504,AIML401PC,2024-05-15,absent
23891A3505,AIML101PC,2024-05-01,present
23891A3505,AIML101PC,2024-05-02,absent
23891A3505,AIML101PC,2024-05-03,present
23891A3505,AIML101PC,2024-05-06,absent
23891A3505,AIML101PC,2024-05-07,present
23891A3505,AIML101PC,2024-05-08,absent
23891A3505,AIML101PC,2024-05-09,present
23891A3505,AIML101PC,2024-05-10,present
23891A3505,AIML101PC,2024-05-13,present
23891A3505,AIML101PC,2024-05-14,absent
23891A3505,AIML101PC,2024-05-15,present
23891A3505,AIML201PC,2024-05-01,absent
23891A3505,AIML201PC,2024-05-02,present
23891A3505,AIML201PC,2024-05-03,absent
23891A3505,AIML201PC,2024-05-06,absent
23891A3505,AIML201PC,2024-05-07,present
23891A3505,AIML201PC,2024-05-08,absent
23891A3505,AIML201PC,2024-05-09,present
23891A3505,AIML201PC,2024-05-10,absent
23891A3505,AIML201PC,2024-05-13,absent
23891A3505,AIML201PC,2024-05-14,absent
23891A3505,AIML201PC,2024-05-15,present
23891A3505,AIML301PC,2024-05-01,present
23891A3505,AIML301PC,2024-05-02,absent
23891A3505,AIML301PC,2024-05-03,absent
23891A3505,AIML301PC,2024-05-06,absent
23891A3505,AIML301PC,2024-05-07,present
23891A3505,AIML301PC,2024-05-08,absent
23891A3505,AIML301PC,2024-05-09,present
23891A3505,AIML301PC,2024-05-10,absent
23891A3505,AIML301PC,2024-05-13,absent
23891A3505,AIML301PC,2024-05-14,absent
23891A3505,AIML301PC,2024-05-15,absent
23891A3505,AIML401PC,2024-05-01,present
23891A3505,AIML401PC,2024-05-02,present
23891A3505,AIML401PC,2024-05-03,present
23891A3505,AIML401PC,2024-05-06,present
23891A3505,AIML401PC,2024-05-07,absent
23891A3505,AIML401PC,2024-05-08,present
23891A3505,AIML401PC,2024-05-09,absent
23891A3505,AIML401PC,2024-05-10,absent
23891A3505,AIML401PC,2024-05-13,absent
23891A3505,AIML401PC,2024-05-14,present
23891A3505,AIML401PC,2024-05-15,absent
23891A3701,CSBS101PC,2024-05-01,present
23891A3701,CSBS101PC,2024-05-02,present
23891A3701,CSBS101PC,2024-05-03,present
23891A3701,CSBS101PC,2024-05-06,absent
23891A3701,CSBS101PC,2024-05-07,present
23891A3701,CSBS101PC,2024-05-08,present
23891A3701,CSBS101PC,2024-05-09,present
23891A3701,CSBS101PC,2024-05-10,present
23891A3701,CSBS101PC,2024-05-13,present
23891A3701,CSBS101PC,2024-05-14,present
23891A3701,CSBS101PC,2024-05-15,present
23891A3701,CSBS201PC,2024-05-01,present
23891A3701,CSBS201PC,2024-05-02,absent
23891A3701,CSBS201PC,2024-05-03,present
23891A3701,CSBS201PC,2024-05-06,present
23891A3701,CSBS201PC,2024-05-07,present
23891A3701,CSBS201PC,2024-05-08,present
23891A3701,CSBS201PC,2024-05-09,present
23891A3701,CSBS201PC,2024-05-10,present
23891A3701,CSBS201PC,2024-05-13,present
23891A3701,CSBS201PC,2024-05-14,present
23891A3701,CSBS201PC,2024-05-15,present
23891A3701,CSBS301PC,2024-05-01,present
23891A3701,CSBS301PC,2024-05-02,present
23891A3701,CSBS301PC,2024-05-03,present
23891A3701,CSBS301PC,2024-05-06,present
23891A3701,CSBS301PC,2024-05-07,present
23891A3701,CSBS301PC,2024-05-08,present
23891A3701,CSBS301PC,2024-05-09,present
23891A3701,CSBS301PC,2024-05-10,present
23891A3701,CSBS301PC,2024-05-13,present
23891A3701,CSBS301PC,2024-05-14,present
23891A3701,CSBS301PC,2024-05-15,present
23891A3701,CSBS401PC,2024-05-01,present
23891A3701,CSBS401PC,2024-05-02,present
23891A3701,CSBS401PC,2024-05-03,present
23891A3701,CSBS401PC,2024-05-06,present
23891A3701,CSBS401PC,2024-05-07,present
23891A3701,CSBS401PC,2024-05-08,present
23891A3701,CSBS401PC,2024-05-09,present
23891A3701,CSBS401PC,2024-05-10,present
23891A3701,CSBS401PC,2024-05-13,present
23891A3701,CSBS401PC,2024-05-14,present
23891A3701,CSBS401PC,2024-05-15,absent
23891A3702,CSBS101PC,2024-05-01,present
23891A3702,CSBS101PC,2024-05-02,absent
23891A3702,CSBS101PC,2024-05-03,present
23891A3702,CSBS101PC,2024-05-06,present
23891A3702,CSBS101PC,2024-05-07,present
23891A3702,CSBS101PC,2024-05-08,present
23891A3702,CSBS101PC,2024-05-09,present
23891A3702,CSBS101PC,2024-05-10,present
23891A3702,CSBS101PC,2024-05-13,present
23891A3702,CSBS101PC,2024-05-14,present
23891A3702,CSBS101PC,2024-05-15,present
23891A3702,CSBS201PC,2024-05-01,present
23891A3702,CSBS201PC,2024-05-02,absent
23891A3702,CSBS201PC,2024-05-03,present
23891A3702,CSBS201PC,2024-05-06,absent
23891A3702,CSBS201PC,2024-05-07,present
23891A3702,CSBS201PC,2024-05-08,present
23891A3702,CSBS201PC,2024-05-09,absent
23891A3702,CSBS201PC,2024-05-10,present
23891A3702,CSBS201PC,2024-05-13,present
23891A3702,CSBS201PC,2024-05-14,present
23891A3702,CSBS201PC,2024-05-15,present
23891A3702,CSBS301PC,2024-05-01,present
23891A3702,CSBS301PC,2024-05-02,present
23891A3702,CSBS301PC,2024-05-03,present
23891A3702,CSBS301PC,2024-05-06,present
23891A3702,CSBS301PC,2024-05-07,present
23891A3702,CSBS301PC,2024-05-08,present
23891A3702,CSBS301PC,2024-05-09,absent
23891A3702,CSBS301PC,2024-05-10,present
23891A3702,CSBS301PC,2024-05-13,present
23891A3702,CSBS301PC,2024-05-14,present
23891A3702,CSBS301PC,2024-05-15,present
23891A3702,CSBS401PC,2024-05-01,present
23891A3702,CSBS401PC,2024-05-02,present
23891A3702,CSBS401PC,2024-05-03,present
23891A3702,CSBS401PC,2024-05-06,present
23891A3702,CSBS401PC,2024-05-07,present
23891A3702,CSBS401PC,2024-05-08,present
23891A3702,CSBS401PC,2024-05-09,present
23891A3702,CSBS401PC,2024-05-10,present
23891A3702,CSBS401PC,2024-05-13,present
23891A3702,CSBS401PC,2024-05-14,present
23891A3702,CSBS401PC,2024-05-15,present
23891A3703,CSBS101PC,2024-05-01,present
23891A3703,CSBS101PC,2024-05-02,absent
23891A3703,CSBS101PC,2024-05-03,present
23891A3703,CSBS101PC,2024-05-06,present
23891A3703,CSBS101PC,2024-05-07,present
23891A3703,CSBS101PC,2024-05-08,present
23891A3703,CSBS101PC,2024-05-09,present
23891A3703,CSBS101PC,2024-05-10,present
23891A3703,CSBS101PC,2024-05-13,present
23891A3703,CSBS101PC,2024-05-14,present
23891A3703,CSBS101PC,2024-05-15,present
23891A3703,CSBS201PC,2024-05-01,present
23891A3703,CSBS201PC,2024-05-02,present
23891A3703,CSBS201PC,2024-05-03,absent
23891A3703,CSBS201PC,2024-05-06,present
23891A3703,CSBS201PC,2024-05-07,present
23891A3703,CSBS201PC,2024-05-08,absent
23891A3703,CSBS201PC,2024-05-09,absent
23891A3703,CSBS201PC,2024-05-10,present
23891A3703,CSBS201PC,2024-05-13,present
23891A3703,CSBS201PC,2024-05-14,present
23891A3703,CSBS201PC,2024-05-15,present
23891A3703,CSBS301PC,2024-05-01,present
23891A3703,CSBS301PC,2024-05-02,present
23891A3703,CSBS301PC,2024-05-03,present
23891A3703,CSBS301PC,2024-05-06,absent
23891A3703,CSBS301PC,2024-05-07,present
23891A3703,CSBS301PC,2024-05-08,present
23891A3703,CSBS301PC,2024-05-09,present
23891A3703,CSBS301PC,2024-05-10,present
23891A3703,CSBS301PC,2024-05-13,present
23891A3703,CSBS301PC,2024-05-14,absent
23891A3703,CSBS301PC,2024-05-15,present
23891A3703,CSBS401PC,2024-05-01,present
23891A3703,CSBS401PC,2024-05-02,present
23891A3703,CSBS401PC,2024-05-03,present
23891A3703,CSBS401PC,2024-05-06,present
23891A3703,CSBS401PC,2024-05-07,present
23891A3703,CSBS401PC,2024-05-08,present
23891A3703,CSBS401PC,2024-05-09,present
23891A3703,CSBS401PC,2024-05-10,present
23891A3703,CSBS401PC,2024-05-13,present
23891A3703,CSBS401PC,2024-05-14,present
23891A3703,CSBS401PC,2024-05-15,present
23891A3704,CSBS101PC,2024-05-01,present
23891A3704,CSBS101PC,2024-05-02,present
23891A3704,CSBS101PC,2024-05-03,present
23891A3704,CSBS101PC,2024-05-06,present
23891A3704,CSBS101PC,2024-05-07,present
23891A3704,CSBS101PC,2024-05-08,present
23891A3704,CSBS101PC,2024-05-09,present
23891A3704,CSBS101PC,2024-05-10,absent
23891A3704,CSBS101PC,2024-05-13,present
23891A3704,CSBS101PC,2024-05-14,present
23891A3704,CSBS101PC,2024-05-15,present
23891A3704,CSBS201PC,2024-05-01,present
23891A3704,CSBS201PC,2024-05-02,present
23891A3704,CSBS201PC,2024-05-03,present
23891A3704,CSBS201PC,2024-05-06,present
23891A3704,CSBS201PC,2024-05-07,present
23891A3704,CSBS201PC,2024-05-08,present
23891A3704,CSBS201PC,2024-05-09,present
23891A3704,CSBS201PC,2024-05-10,present
23891A3704,CSBS201PC,2024-05-13,present
23891A3704,CSBS201PC,2024-05-14,present
23891A3704,CSBS201PC,2024-05-15,present
23891A3704,CSBS301PC,2024-05-01,absent
23891A3704,CSBS301PC,2024-05-02,present
23891A3704,CSBS301PC,2024-05-03,present
23891A3704,CSBS301PC,2024-05-06,present
23891A3704,CSBS301PC,2024-05-07,present
23891A3704,CSBS301PC,2024-05-08,present
23891A3704,CSBS301PC,2024-05-09,present
23891A3704,CSBS301PC,2024-05-10,present
23891A3704,CSBS301PC,2024-05-13,present
23891A3704,CSBS301PC,2024-05-14,present
23891A3704,CSBS301PC,2024-05-15,present
23891A3704,CSBS401PC,2024-05-01,present
23891A3704,CSBS401PC,2024-05-02,present
23891A3704,CSBS401PC,2024-05-03,present
23891A3704,CSBS401PC,2024-05-06,present
23891A3704,CSBS401PC,2024-05-07,present
23891A3704,CSBS401PC,2024-05-08,present
23891A3704,CSBS401PC,2024-05-09,present
23891A3704,CSBS401PC,2024-05-10,present
23891A3704,CSBS401PC,2024-05-13,present
23891A3704,CSBS401PC,2024-05-14,present
23891A3704,CSBS401PC,2024-05-15,present
23891A3705,CSBS101PC,2024-05-01,present
23891A3705,CSBS101PC,2024-05-02,present
23891A3705,CSBS101PC,2024-05-03,present
23891A3705,CSBS101PC,2024-05-06,present
23891A3705,CSBS101PC,2024-05-07,present
23891A3705,CSBS101PC,2024-05-08,present
23891A3705,CSBS101PC,2024-05-09,present
23891A3705,CSBS101PC,2024-05-10,present
23891A3705,CSBS101PC,2024-05-13,present
23891A3705,CSBS101PC,2024-05-14,present
23891A3705,CSBS101PC,2024-05-15,present
23891A3705,CSBS201PC,2024-05-01,absent
23891A3705,CSBS201PC,2024-05-02,present
23891A3705,CSBS201PC,2024-05-03,present
23891A3705,CSBS201PC,2024-05-06,present
23891A3705,CSBS201PC,2024-05-07,present
23891A3705,CSBS201PC,2024-05-08,present
23891A3705,CSBS201PC,2024-05-09,present
23891A3705,CSBS201PC,2024-05-10,absent
23891A3705,CSBS201PC,2024-05-13,present
23891A3705,CSBS201PC,2024-05-14,present
23891A3705,CSBS201PC,2024-05-15,present
23891A3705,CSBS301PC,2024-05-01,present
23891A3705,CSBS301PC,2024-05-02,present
23891A3705,CSBS301PC,2024-05-03,present
23891A3705,CSBS301PC,2024-05-06,present
23891A3705,CSBS301PC,2024-05-07,present
23891A3705,CSBS301PC,2024-05-08,present
23891A3705,CSBS301PC,2024-05-09,absent
23891A3705,CSBS301PC,2024-05-10,present
23891A3705,CSBS301PC,2024-05-13,present
23891A3705,CSBS301PC,2024-05-14,present
23891A3705,CSBS301PC,2024-05-15,present
23891A3705,CSBS401PC,2024-05-01,present
23891A3705,CSBS401PC,2024-05-02,present
23891A3705,CSBS401PC,2024-05-03,present
23891A3705,CSBS401PC,2024-05-06,present
23891A3705,CSBS401PC,2024-05-07,present
23891A3705,CSBS401PC,2024-05-08,present
23891A3705,CSBS401PC,2024-05-09,present
23891A3705,CSBS401PC,2024-05-10,present
23891A3705,CSBS401PC,2024-05-13,present
23891A3705,CSBS401PC,2024-05-14,present
23891A3705,CSBS401PC,2024-05-15,present
23891A0301,MECH101PC,2024-05-01,present
23891A0301,MECH101PC,2024-05-02,present
23891A0301,MECH101PC,2024-05-03,present
23891A0301,MECH101PC,2024-05-06,present
23891A0301,MECH101PC,2024-05-07,present
23891A0301,MECH101PC,2024-05-08,present
23891A0301,MECH101PC,2024-05-09,present
23891A0301,MECH101PC,2024-05-10,present
23891A0301,MECH101PC,2024-05-13,absent
23891A0301,MECH101PC,2024-05-14,present
23891A0301,MECH101PC,2024-05-15,present
23891A0301,MECH201PC,2024-05-01,present
23891A0301,MECH201PC,2024-05-02,absent
23891A0301,MECH201PC,2024-05-03,present
23891A0301,MECH201PC,2024-05-06,present
23891A0301,MECH201PC,2024-05-07,present
23891A0301,MECH201PC,2024-05-08,present
23891A0301,MECH201PC,2024-05-09,present
23891A0301,MECH201PC,2024-05-10,present
23891A0301,MECH201PC,2024-05-13,present
23891A0301,MECH201PC,2024-05-14,present
23891A0301,MECH201PC,2024-05-15,absent
23891A0301,MECH301PC,2024-05-01,present
23891A0301,MECH301PC,2024-05-02,present
23891A0301,MECH301PC,2024-05-03,present
23891A0301,MECH301PC,2024-05-06,absent
23891A0301,MECH301PC,2024-05-07,present
23891A0301,MECH301PC,2024-05-08,present
23891A0301,MECH301PC,2024-05-09,present
23891A0301,MECH301PC,2024-05-10,present
23891A0301,MECH301PC,2024-05-13,present
23891A0301,MECH301PC,2024-05-14,present
23891A0301,MECH301PC,2024-05-15,present
23891A0301,MECH401PC,2024-05-01,present
23891A0301,MECH401PC,2024-05-02,present
23891A0301,MECH401PC,2024-05-03,absent
23891A0301,MECH401PC,2024-05-06,present
23891A0301,MECH401PC,2024-05-07,absent
23891A0301,MECH401PC,2024-05-08,present
23891A0301,MECH401PC,2024-05-09,present
23891A0301,MECH401PC,2024-05-10,present
23891A0301,MECH401PC,2024-05-13,present
23891A0301,MECH401PC,2024-05-14,present
23891A0301,MECH401PC,2024-05-15,present
23891A0302,MECH101PC,2024-05-01,present
23891A0302,MECH101PC,2024-05-02,present
23891A0302,MECH101PC,2024-05-03,present
23891A0302,MECH101PC,2024-05-06,present
23891A0302,MECH101PC,2024-05-07,present
23891A0302,MECH101PC,2024-05-08,present
23891A0302,MECH101PC,2024-05-09,present
23891A0302,MECH101PC,2024-05-10,present
23891A0302,MECH101PC,2024-05-13,present
23891A0302,MECH101PC,2024-05-14,present
23891A0302,MECH101PC,2024-05-15,present
23891A0302,MECH201PC,2024-05-01,present
23891A0302,MECH201PC,2024-05-02,present
23891A0302,MECH201PC,2024-05-03,present
23891A0302,MECH201PC,2024-05-06,present
23891A0302,MECH201PC,2024-05-07,present
23891A0302,MECH201PC,2024-05-08,present
23891A0302,MECH201PC,2024-05-09,present
23891A0302,MECH201PC,2024-05-10,present
23891A0302,MECH201PC,2024-05-13,present
23891A0302,MECH201PC,2024-05-14,absent
23891A0302,MECH201PC,2024-05-15,present
23891A0302,MECH301PC,2024-05-01,present
23891A0302,MECH301PC,2024-05-02,present
23891A0302,MECH301PC,2024-05-03,present
23891A0302,MECH301PC,2024-05-06,present
23891A0302,MECH301PC,2024-05-07,present
23891A0302,MECH301PC,2024-05-08,present
23891A0302,MECH301PC,2024-05-09,present
23891A0302,MECH301PC,2024-05-10,present
23891A0302,MECH301PC,2024-05-13,present
23891A0302,MECH301PC,2024-05-14,present
23891A0302,MECH301PC,2024-05-15,present
23891A0302,MECH401PC,2024-05-01,present
23891A0302,MECH401PC,2024-05-02,present
23891A0302,MECH401PC,2024-05-03,present
23891A0302,MECH401PC,2024-05-06,present
23891A0302,MECH401PC,2024-05-07,present
23891A0302,MECH401PC,2024-05-08,present
23891A0302,MECH401PC,2024-05-09,present
23891A0302,MECH401PC,2024-05-10,present
23891A0302,MECH401PC,2024-05-13,present
23891A0302,MECH401PC,2024-05-14,present
23891A0302,MECH401PC,2024-05-15,present
23891A0303,MECH101PC,2024-05-01,present
23891A0303,MECH101PC,2024-05-02,present
23891A0303,MECH101PC,2024-05-03,present
23891A0303,MECH101PC,2024-05-06,present
23891A0303,MECH101PC,2024-05-07,present
23891A0303,MECH101PC,2024-05-08,present
23891A0303,MECH101PC,2024-05-09,present
23891A0303,MECH101PC,2024-05-10,present
23891A0303,MECH101PC,2024-05-13,absent
